station_origin,station_destination,flows,population,jobs,distance
Goodge Street,Wanstead,0,366,419,16954.29476959278
Goodge Street,Warren Street,1,366,17309,532.5730091543625
Goodge Street,Warwick Avenue,0,366,1174,6048.4629374249425
Goodge Street,Waterloo,49,366,23466,2802.246709951374
Goodge Street,Wembley Central,0,366,1327,14045.232916494348
Goodge Street,Wembley Park,0,366,5759,14093.376528101358
Goodge Street,West Acton,0,366,488,13332.738797274058
Goodge Street,West Brompton,0,366,5859,7276.232325285681
Goodge Street,West Finchley,0,366,91,12435.048731885108
Goodge Street,West Ham,0,366,5487,11549.376452916946
Goodge Street,West Hampstead,0,366,5856,7582.737125322824
Goodge Street,West Kensington,1,366,1345,7652.9084278272585
Goodge Street,West Ruislip,0,366,194,24954.593410885558
Goodge Street,Westminster,7,366,15466,2786.5829215028125
Goodge Street,White City,1,366,5966,8383.54019030481
Goodge Street,Whitechapel,0,366,17633,6593.9922742191
Goodge Street,Willesden Green,0,366,830,9783.416662427278
Goodge Street,Willesden Junction,0,366,4165,9687.952481226237
Goodge Street,Wimbledon,0,366,6295,15620.810602271627
Goodge Street,Wimbledon Park,0,366,596,13964.89833768234
Goodge Street,Wood Green,0,366,2146,10400.20213335528
Goodge Street,Woodford,0,366,706,19972.77048778223
Goodge Street,Woodside Park,2,366,745,13381.52307878139
Goodmayes,Brentwood,30,3119,742,14401.572944113057
Goodmayes,Chadwell Heath,4,3119,561,1284.1799168511197
Goodmayes,Forest Gate,50,3119,816,6334.555329238975
Goodmayes,Gidea Park,16,3119,299,6847.668900251255
Goodmayes,Harold Wood,15,3119,530,9132.30983752976
Goodmayes,Ilford,48,3119,1665,2954.3200958862453
Goodmayes,Liverpool Street,1040,3119,61122,15288.080390986292
Goodmayes,Manor Park,29,3119,436,4785.789520421313
Goodmayes,Maryland,24,3119,350,7638.314399904637
Goodmayes,Romford,58,3119,2194,5153.7679633955
Goodmayes,Seven Kings,13,3119,559,983.7481715426097
Goodmayes,Shenfield,4,3119,933,17750.497447951617
Goodmayes,Stratford,1788,3119,55954,8589.619120505213
Gospel Oak,Acton Central,15,1085,750,10278.416034955415
Gospel Oak,Barking,10,1085,7004,19239.155814405996
Gospel Oak,Bethnal Green,1,1085,4660,13016.941039620368
Gospel Oak,Blackhorse Road,11,1085,2955,8771.604459472375
Gospel Oak,Brockley,0,1085,468,17525.519256561118
Gospel Oak,Brondesbury,19,1085,712,3838.982513508501
Gospel Oak,Brondesbury Park,29,1085,895,4581.171185350047
Gospel Oak,Bush Hill Park,0,1085,176,16886.890451315336
Gospel Oak,Caledonian Road & Barnsbury,15,1085,1668,3753.9826623741455
Gospel Oak,Cambridge Heath,1,1085,458,13848.812627867243
Gospel Oak,Camden Road,26,1085,3784,1989.4043718868797
Gospel Oak,Canada Water,2,1085,20443,13665.154783840235
Gospel Oak,Canonbury,11,1085,846,5548.692455512425
Gospel Oak,Carpenders Park,0,1085,340,22462.180047059886
Gospel Oak,Chingford,0,1085,237,17137.384779516942
Gospel Oak,Clapham Junction,15,1085,4969,17444.66747580293
Gospel Oak,Clapton,0,1085,427,14074.11685492428
Gospel Oak,Crouch Hill,11,1085,404,3115.1216429313836
Gospel Oak,Crystal Palace,0,1085,499,23912.842330228017
Gospel Oak,Dalston Junction,0,1085,1289,6912.561101851408
Gospel Oak,Dalston Kingsland,20,1085,2091,6729.870796465459
Gospel Oak,Edmonton Green,0,1085,783,14974.885008770356
Gospel Oak,Enfield Town,1,1085,749,18293.75647409454
Gospel Oak,Finchley Road & Frognal,103,1085,1529,2359.0937485178174
Gospel Oak,Forest Hill,0,1085,608,20517.904404889046
Gospel Oak,Gunnersbury,43,1085,4775,12447.78268498305
Gospel Oak,Hackney Central,24,1085,2440,8019.627040463394
Gospel Oak,Hackney Wick,13,1085,1263,10398.592970636315
Gospel Oak,Haggerston,4,1085,1184,7720.569397167387
Gospel Oak,Hampstead Heath,13,1085,2792,938.5606009702096
Gospel Oak,Harlesden,1,1085,1668,8357.18360523671
Gospel Oak,Harringay Green Lanes,17,1085,544,4621.699442877871
Gospel Oak,Harrow & Wealdstone,0,1085,1335,17021.77368860362
Gospel Oak,Highams Park,0,1085,390,14277.503512126643
Gospel Oak,Highbury & Islington,103,1085,25385,4567.582687412195
Gospel Oak,Homerton,14,1085,1998,9055.242587575596
Gospel Oak,Honor Oak Park,0,1085,341,19259.840430899796
Gospel Oak,Hoxton,12,1085,2181,8555.148035130207
Gospel Oak,Imperial Wharf,11,1085,2049,15240.899245324363
Gospel Oak,Kensal Rise,39,1085,1376,5583.706618920938
Gospel Oak,Kensington,32,1085,2252,12118.013464025018
Gospel Oak,Kentish Town West,1,1085,1128,1091.159427289017
Gospel Oak,Kenton,0,1085,768,15241.101692722295
Gospel Oak,Kew Gardens,8,1085,792,14228.063603931045
Gospel Oak,Leyton Midland Road,5,1085,445,11976.325545428286
Gospel Oak,Leytonstone High Road,3,1085,314,13190.422552336939
Gospel Oak,Liverpool Street,0,1085,61122,10609.719893165899
Gospel Oak,New Cross Gate,2,1085,1340,16296.439599676049
Gospel Oak,North Wembley,0,1085,365,12918.387291351672
Gospel Oak,Peckham Rye,0,1085,1070,17737.490267117282
Gospel Oak,Queen's Park,0,1085,2167,9949.824962043323
Gospel Oak,Richmond,37,1085,5397,16396.22686801068
Gospel Oak,Rotherhithe,1,1085,321,13229.90030235179
Gospel Oak,Shadwell,2,1085,7447,11920.565746595652
Gospel Oak,Shepherd's Bush,72,1085,9890,11119.283325535242
Gospel Oak,Shoreditch High Street,25,1085,7558,9630.40043326448
Gospel Oak,Silver Street,0,1085,953,13776.430332885273
Gospel Oak,South Acton,32,1085,975,11430.94330539518
Gospel Oak,South Kenton,0,1085,261,13854.132461438525
Gospel Oak,South Tottenham,9,1085,552,6480.464538706981
Gospel Oak,Southbury,0,1085,538,17945.4344629349
Gospel Oak,Stonebridge Park,0,1085,729,9852.132381902742
Gospel Oak,Stratford,70,1085,55954,11971.516249985858
Gospel Oak,Surrey Quays,0,1085,1005,14214.671014799185
Gospel Oak,Sydenham,0,1085,515,21933.00939604244
Gospel Oak,Theobalds Grove,0,1085,182,22986.85334003373
Gospel Oak,Turkey Street,0,1085,458,20647.01118897132
Gospel Oak,Upper Holloway,10,1085,898,1900.2253023633803
Gospel Oak,Walthamstow Queens Road,9,1085,1267,10194.341494176639
Gospel Oak,Wanstead Park,4,1085,416,15109.727359614015
Gospel Oak,Wapping,0,1085,1066,12779.343940407003
Gospel Oak,Watford High Street,0,1085,790,25739.408776820244
Gospel Oak,Watford Junction,1,1085,1367,27145.446308399816
Gospel Oak,Wembley Central,0,1085,1327,11570.2308488712
Gospel Oak,West Brompton,26,1085,5859,13663.7049515395
Gospel Oak,West Hampstead,104,1085,5856,2989.751278128508
Gospel Oak,White Hart Lane,0,1085,641,12576.508973591708
Gospel Oak,Whitechapel,12,1085,17633,10826.221880730222
Gospel Oak,Willesden Junction,35,1085,4165,7212.950413603093
Gospel Oak,Woodgrange Park,1,1085,242,16430.50065240454
Grange Hill,Aldgate East,4,654,7932,19286.88700641954
Grange Hill,Angel,2,654,8103,22915.83818310982
Grange Hill,Baker Street,1,654,14973,25881.159900483377
Grange Hill,Balham,1,654,3814,30230.304145502756
Grange Hill,Bank and Monument,56,654,78549,20949.078939223084
Grange Hill,Barbican,4,654,9134,21248.952070270592
Grange Hill,Barking,2,654,7004,21056.079390728064
Grange Hill,Barkingside,0,654,262,3155.0620121295487
Grange Hill,Bermondsey,3,654,3172,22152.002761284723
Grange Hill,Bethnal Green,5,654,4660,18206.538179338542
Grange Hill,Blackfriars,2,654,10849,22186.83465759102
Grange Hill,Bond Street,17,654,20967,25684.94321789803
Grange Hill,Borough,3,654,3254,22350.401177630607
Grange Hill,Brixton,2,654,5084,27797.029483099617
Grange Hill,Buckhurst Hill,2,654,228,7261.6115753107015
Grange Hill,Camden Town,2,654,6348,25631.870041148213
Grange Hill,Canada Water,2,654,20443,21162.48584072422
Grange Hill,Canary Wharf,21,654,58772,18891.78930453587
Grange Hill,Canning Town,8,654,15428,16777.705245757843
Grange Hill,Chancery Lane,17,654,15391,22893.754977036828
Grange Hill,Charing Cross,2,654,7016,24073.800280014442
Grange Hill,Chigwell,3,654,148,1346.9127306216296
Grange Hill,Clapham Common,0,654,2020,27805.35131195162
Grange Hill,Covent Garden,0,654,4355,24092.17926073572
Grange Hill,Debden,22,654,865,11149.20306835334
Grange Hill,Ealing Broadway,0,654,4846,38561.46894107217
Grange Hill,Earl's Court,1,654,6613,29680.884423785847
Grange Hill,East Ham,1,654,2062,18633.78446369492
Grange Hill,Elephant & Castle,2,654,6427,23171.541329833424
Grange Hill,Embankment,4,654,10220,23733.46945955553
Grange Hill,Epping,5,654,498,17096.79791389696
Grange Hill,Euston,2,654,16800,24258.271230974104
Grange Hill,Euston Square,1,654,8093,24434.380236917743
Grange Hill,Fairlop,5,654,182,1986.3321761175653
Grange Hill,Farringdon,5,654,25592,21709.862014012208
Grange Hill,Gants Hill,1,654,601,6643.373554689695
Grange Hill,Gloucester Road,0,654,5194,28770.763209936762
Grange Hill,Green Park,4,654,26754,25423.234806567514
Grange Hill,Gunnersbury,0,654,4775,35780.989289732366
Grange Hill,Hainault,1,654,356,1107.6486099741437
Grange Hill,Hammersmith,2,654,18250,32079.514575067682
Grange Hill,Hanger Lane,1,654,1493,37587.36534817647
Grange Hill,High Street Kensington,1,654,5427,29775.881996160926
Grange Hill,Highbury & Islington,0,654,25385,20813.048547565726
Grange Hill,Holborn,19,654,22346,23459.238689413585
Grange Hill,Hyde Park Corner,0,654,2410,26203.12410683434
Grange Hill,Kennington,0,654,1161,24011.109719058262
Grange Hill,Kentish Town,0,654,3404,26909.83568391722
Grange Hill,King's Cross St. Pancras,10,654,33330,23394.90155722261
Grange Hill,Knightsbridge,2,654,6821,26787.07769513425
Grange Hill,Lancaster Gate,5,654,1820,27586.98163742647
Grange Hill,Leicester Square,1,654,8847,24457.710559817995
Grange Hill,Leyton,3,654,1447,11277.772059067831
Grange Hill,Leytonstone,9,654,1844,9613.928498776351
Grange Hill,Liverpool Street,63,654,61122,20107.57625547315
Grange Hill,London Bridge,10,654,29930,21835.807310368662
Grange Hill,Loughton,12,654,655,9097.085978438197
Grange Hill,Marble Arch,5,654,6145,26368.379452666024
Grange Hill,Marylebone,2,654,4250,26419.458226277544
Grange Hill,Mile End,4,654,3759,16214.116376848968
Grange Hill,Moorgate,1,654,24574,20541.66370407548
Grange Hill,Mornington Crescent,2,654,2927,25041.6598283323
Grange Hill,Newbury Park,3,654,559,4285.616433785698
Grange Hill,North Greenwich,1,654,6276,18577.648023850124
Grange Hill,Notting Hill Gate,1,654,5490,29083.454189768174
Grange Hill,Old Street,1,654,15897,21395.18342282046
Grange Hill,Oxford Circus,16,654,44368,25130.602652607686
Grange Hill,Paddington,2,654,20198,27704.631544793687
Grange Hill,Piccadilly Circus,3,654,13641,24645.608719762316
Grange Hill,Pimlico,1,654,5585,27080.326496569898
Grange Hill,Plaistow,0,654,1049,16012.459993682554
Grange Hill,Queensway,2,654,1882,28445.131258888145
Grange Hill,Redbridge,2,654,198,8101.117316316719
Grange Hill,Richmond,0,654,5397,39729.43347276
Grange Hill,Roding Valley,7,654,84,3535.572096362101
Grange Hill,Russell Square,1,654,5172,24165.673004627766
Grange Hill,Shepherd's Bush,3,654,9890,30694.867074022874
Grange Hill,Sloane Square,3,654,8229,26846.207358895357
Grange Hill,Snaresbrook,6,654,512,7955.777881269354
Grange Hill,South Kensington,2,654,15325,28019.42973049679
Grange Hill,South Woodford,12,654,766,6639.957145201336
Grange Hill,Southwark,4,654,10326,22934.156395471164
Grange Hill,St. James's Park,2,654,13339,24903.142749347586
Grange Hill,St. John's Wood,2,654,3982,28020.089993411795
Grange Hill,St. Paul's,29,654,13446,21798.603780104862
Grange Hill,Stepney Green,2,654,1879,17243.388754119685
Grange Hill,Stratford,82,654,55954,13409.11498499207
Grange Hill,Theydon Bois,0,654,98,14471.314226384631
Grange Hill,Tottenham Court Road,12,654,19126,24256.300346974036
Grange Hill,Tower Hill,4,654,8286,20126.120990831118
Grange Hill,Upton Park,0,654,1642,17333.53863711444
Grange Hill,Vauxhall,3,654,16242,27717.14765130716
Grange Hill,Victoria,8,654,33251,25680.448345666508
Grange Hill,Wanstead,5,654,419,9281.50287269082
Grange Hill,Warren Street,1,654,17309,24804.47243285931
Grange Hill,Waterloo,9,654,23466,23492.033383080012
Grange Hill,Wembley Park,0,654,5759,34955.92038395431
Grange Hill,West Brompton,2,654,5859,30248.273615547998
Grange Hill,West Ham,1,654,5487,15082.624500124493
Grange Hill,Westminster,4,654,15466,24342.39340944081
Grange Hill,White City,2,654,5966,31995.368167282337
Grange Hill,Whitechapel,14,654,17633,18323.552937614208
Grange Hill,Woodford,37,654,706,4928.002229188318
Great Portland Street,Acton Town,0,1136,2202,12924.215039163315
Great Portland Street,Aldgate,66,1136,7782,5841.807176099538
Great Portland Street,Aldgate East,14,1136,7932,6085.589060769899
Great Portland Street,Amersham,0,1136,256,39391.91830209204
Great Portland Street,Angel,2,1136,8103,2839.7576186850474
Great Portland Street,Archway,0,1136,2193,6932.510144692502
Great Portland Street,Arnos Grove,0,1136,748,12977.177551300589
Great Portland Street,Arsenal,0,1136,315,4976.145842218417
Great Portland Street,Baker Street,10,1136,14973,826.8194453061351
Great Portland Street,Balham,0,1136,3814,12572.650724451085
Great Portland Street,Bank and Monument,14,1136,78549,5462.465106878904
Great Portland Street,Barbican,53,1136,9134,3978.3472792540074
Great Portland Street,Barking,2,1136,7004,17977.762198876648
Great Portland Street,Barkingside,0,1136,262,23234.303368360754
Great Portland Street,Barons Court,0,1136,2956,9065.464093009112
Great Portland Street,Bayswater,0,1136,615,4549.112140372253
Great Portland Street,Becontree,0,1136,456,21272.214584573838
Great Portland Street,Belsize Park,0,1136,2255,5928.285468374522
Great Portland Street,Bermondsey,0,1136,3172,8437.020016446655
Great Portland Street,Bethnal Green,2,1136,4660,7526.944240505919
Great Portland Street,Blackfriars,1,1136,10849,6023.0142595361995
Great Portland Street,Blackhorse Road,0,1136,2955,11722.531824235039
Great Portland Street,Bond Street,1,1136,20967,2571.097676014054
Great Portland Street,Borough,0,1136,3254,6863.787345286429
Great Portland Street,Boston Manor,0,1136,892,16435.951689118137
Great Portland Street,Bounds Green,0,1136,778,11622.935060924348
Great Portland Street,Bow Road,1,1136,1193,9783.291856236425
Great Portland Street,Brixton,0,1136,5084,10139.376062047946
Great Portland Street,Bromley-by-Bow,1,1136,1613,10792.061765598291
Great Portland Street,Buckhurst Hill,0,1136,228,22459.947572111312
Great Portland Street,Caledonian Road,2,1136,1803,3694.1392633557307
Great Portland Street,Camden Town,0,1136,6348,3896.4073818802335
Great Portland Street,Canada Water,2,1136,20443,9426.536937007158
Great Portland Street,Canary Wharf,25,1136,58772,10849.887534673904
Great Portland Street,Canning Town,3,1136,15428,12897.68501761584
Great Portland Street,Cannon Street,4,1136,4698,5791.7778229728565
Great Portland Street,Canons Park,0,1136,526,17483.904755729338
Great Portland Street,Chalfont & Latimer,1,1136,554,36006.25815473561
Great Portland Street,Chalk Farm,0,1136,1329,4890.184528886917
Great Portland Street,Charing Cross,0,1136,7016,4136.048637112774
Great Portland Street,Chesham,0,1136,243,42322.19454299429
Great Portland Street,Chiswick Park,0,1136,1517,11652.045796835288
Great Portland Street,Chorleywood,0,1136,702,32493.404863277865
Great Portland Street,Clapham South,0,1136,1513,11400.016123634774
Great Portland Street,Cockfosters,0,1136,262,18165.949338430702
Great Portland Street,Colindale,0,1136,2081,14293.224304424251
Great Portland Street,Covent Garden,0,1136,4355,3869.3144892342034
Great Portland Street,Croxley,0,1136,340,28454.98281312378
Great Portland Street,Dagenham East,0,1136,649,23979.643150690506
Great Portland Street,Dagenham Heathway,0,1136,1108,22700.41536164093
Great Portland Street,Debden,0,1136,865,26347.539065153953
Great Portland Street,Dollis Hill,3,1136,847,8563.980136236058
Great Portland Street,Ealing Broadway,0,1136,4846,14777.175132776047
Great Portland Street,Ealing Common,0,1136,915,13950.837868301074
Great Portland Street,Earl's Court,0,1136,6613,7560.666027648004
Great Portland Street,East Acton,0,1136,1505,10168.258874870628
Great Portland Street,East Finchley,0,1136,1253,10271.73559911787
Great Portland Street,East Ham,1,1136,2062,15555.467271843503
Great Portland Street,East Putney,1,1136,1877,11826.183366833817
Great Portland Street,Eastcote,1,1136,364,20509.166947209753
Great Portland Street,Edgware,0,1136,772,17117.77603298158
Great Portland Street,Edgware Road,12,1136,6868,1861.6598127706648
Great Portland Street,Elephant & Castle,0,1136,6427,6815.217128139825
Great Portland Street,Elm Park,0,1136,269,26275.431507073623
Great Portland Street,Embankment,0,1136,10220,4476.379457571686
Great Portland Street,Epping,0,1136,498,32295.133910697572
Great Portland Street,Euston Square,8,1136,8093,619.9602182594983
Great Portland Street,Fairlop,0,1136,182,24403.033204372736
Great Portland Street,Farringdon,203,1136,25592,3517.4373355123907
Great Portland Street,Finchley Central,0,1136,1921,12642.292144394532
Great Portland Street,Finchley Road,17,1136,3417,4361.456692620897
Great Portland Street,Finsbury Park,1,1136,6769,5748.898535446533
Great Portland Street,Fulham Broadway,5,1136,4200,9070.817095818813
Great Portland Street,Gants Hill,0,1136,601,19745.991825800607
Great Portland Street,Gloucester Road,2,1136,5194,7026.968284763663
Great Portland Street,Golders Green,0,1136,1871,9492.014479648122
Great Portland Street,Goldhawk Road,2,1136,370,7541.926763817523
Great Portland Street,Grange Hill,0,1136,76,25054.340455177244
Great Portland Street,Green Park,1,1136,26754,3610.9765982238305
Great Portland Street,Greenford,0,1136,1157,17629.391875866622
Great Portland Street,Gunnersbury,1,1136,4775,12248.990813727316
Great Portland Street,Hainault,0,1136,356,25281.71677051616
Great Portland Street,Hammersmith,39,1136,18250,8547.516099062637
Great Portland Street,Hampstead,0,1136,2010,7106.288572466706
Great Portland Street,Hanger Lane,1,1136,1493,13803.071539880344
Great Portland Street,Harrow & Wealdstone,0,1136,1335,18577.839896652604
Great Portland Street,Harrow-on-the-Hill,7,1136,3019,16083.831442527304
Great Portland Street,Hatton Cross,0,1136,1219,24992.502389486814
Great Portland Street,Heathrow Terminal 5,0,1136,975,29860.531810914457
Great Portland Street,Heathrow Terminals 2 & 3,0,1136,2406,27405.253335278074
Great Portland Street,Hendon Central,0,1136,1878,12140.710925441124
Great Portland Street,High Barnet,0,1136,953,18895.289637345762
Great Portland Street,High Street Kensington,4,1136,5427,6259.805916466179
Great Portland Street,Highbury & Islington,3,1136,25385,4241.291907611515
Great Portland Street,Highgate,0,1136,856,8522.714940907801
Great Portland Street,Hillingdon,2,1136,318,25224.38415720476
